#KIC ID, T1 Final, T1 Final Error, T2 Final, T2 Final Error, R1/D Final, R1/D Final Error, R2/R1 Final, R2/R1 Final Error, T2/T1 Input, Flags, Output Source, T1 UBV, Error, T2 UBV, Error, R1/D UBV, Error, R2/R1 UBV, Error, UBV Bands Used, T1 KIS1, Error, T2 KIS1, Error, R1/D KIS1, Error, R2/R1 KIS1, Error, KIS1 Bands Used, T1 KIS2, Error, T2 KIS2, Error, R1/D KIS2, Error, R2/R1 KIS2, Error, KIS2 Bands Used, T1 KIS3, Error, T2 KIS3, Error, R1/D KIS3, Error, R2/R1 KIS3, Error, KIS3 Bands Used
5444392,5965.14066675,355.120798514,5725.62516624,548.395491685,8.20710655725e-11,7.60624085679e-12,0.803921734879,0.250815661346,0.960684338072,00000,1001,6090.73329199,363.590022736,5813.84886377,560.574689705,7.96568331455e-11,1.09928358009e-11,0.845957914822,0.336992495752,1110000111,3515.79650647,350.053579271,3527.824799,540.748146071,1.55578027852e-10,1.7856788722e-11,0.621341075767,0.320214710021,0000000111,5945.69400055,380.621793176,5707.30968877,566.737438428,8.47721052324e-11,9.40541165332e-12,0.740264428038,0.286160491387,0000000111,5890.63873444,358.123872805,5665.93819178,554.0032395,8.41846532339e-11,1.03020161777e-11,0.770388937618,0.308452377138,0001000111
5450322,5823.08290154,595.646163321,5520.21998827,1031.88268522,1.91479031879e-11,2.70085108554e-12,0.776449409948,0.283133919708,0.965594294081,00000,1000,5823.08290154,595.646163321,5520.21998827,1031.88268522,1.91479031879e-11,2.70085108554e-12,0.776449409948,0.283133919708,1110000111,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
5450814,4676.96954637,364.880358397,4434.53250151,651.052031538,2.26617465044e-11,2.15291372656e-12,0.623725472966,0.214588701661,0.7,00010,1100,4678.23053346,372.05423961,4345.21105926,800.629758209,2.3290211962e-11,2.50171215414e-12,0.563721677426,0.264141742889,1110000111,4674.43223205,393.11885866,4488.94198604,710.238875552,2.19170345699e-11,2.62958425917e-12,0.683288549608,0.263483705269,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5456023,4875.40032939,353.06482299,4148.38223063,599.127560658,4.26284497766e-11,2.58583228035e-12,0.585752003036,0.193095943099,0.502367743596,00000,1111,4841.3550224,589.518466066,4090.46345265,718.77515482,3.82438001687e-11,6.10724367174e-12,0.909387352007,0.396360167015,1110000111,4843.12130758,365.26849974,4349.59252282,771.090185602,4.0138121041e-11,6.64187972464e-12,0.694334821555,0.396821424758,0001111111,4875.03544736,354.882311528,4135.31499643,761.805815398,4.45508664922e-11,3.25636502447e-12,0.434201777033,0.239609469925,0001111111,4916.85696272,367.971280516,4049.06188283,752.571338009,4.18393178912e-11,4.07935697514e-12,0.63262267858,0.252800317258,0001111111
5458880,14363.2080165,360.416153449,12405.2898508,549.453734872,1.40633405489e-10,7.75344439479e-12,0.589412032481,0.201672176506,0.854355031605,10001,1100,14279.8200149,1324.74584382,12307.6411826,1367.01027642,1.4598047935e-10,1.3064215763e-11,0.49631407652,0.261830455399,0000000111,14451.8642379,1363.11600918,12510.6131685,1411.61958223,1.30827302748e-10,1.76278458289e-11,0.765918726158,0.331386718414,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5459373,3531.5772441,350.000382103,3543.64024314,540.003316174,3.60439089332e-11,1.69919633076e-12,0.696154554431,0.152585875561,0.985616041338,00101,1100,3531.08335146,350.592490205,3546.13068484,543.226044668,3.6418465334e-11,4.20628620283e-12,0.671180160534,0.289389477945,0000000111,3532.11770641,350.648305102,3542.3457259,541.679277309,3.55792788907e-11,4.61471989226e-12,0.727124755296,0.313767689231,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5460835,6477.48724267,361.269664384,4206.38708045,570.658329634,2.49484594302e-11,1.9145453311e-12,0.55001467051,0.189501157496,0.640698941365,00000,1110,6363.62386298,379.711136971,4155.04402546,656.294776403,2.49675627166e-11,2.49207944027e-12,0.600241695901,0.247272177098,1110000111,6561.72853156,381.37843569,4212.74686289,605.956148922,2.48368586309e-11,2.23224906648e-12,0.540979322704,0.24191191281,0001111111,6522.59084463,388.620507343,4238.22231068,635.090338364,2.50840925273e-11,2.41190920334e-12,0.49989556413,0.265106862716,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5461570,10732.1181865,548.201950877,6778.76252467,582.103172065,6.82019754616e-12,1.71638408771e-12,2.52582198088,0.160024752028,0.7,00010,1110,10255.3187139,671.169363111,6670.36720239,731.893396392,7.19411656071e-12,1.79482296183e-12,2.13204906999,0.183640556981,1110000010,11805.6383588,794.891894776,6753.53298728,600.280113082,5.89654084113e-12,1.80952344904e-12,2.77477238107,0.164981665953,0001111010,9651.1193263,1332.61587279,7100.51785816,829.612419139,8.55210780129e-12,2.14948410038e-12,1.67420464011,0.265876863317,0001111010,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5462901,4167.22495376,376.183958979,3863.49516834,589.203745377,2.68141003394e-11,2.72320254108e-12,0.802557612299,0.235619297455,0.714303555055,00000,0110,3559.73766124,352.829458943,3588.07298993,556.978435052,5.03236474323e-11,5.4234976043e-12,0.586122228044,0.275377789216,1110000000,4193.62533443,397.150788068,3865.68098641,638.312895229,2.7131023155e-11,3.60538396618e-12,0.784760020762,0.302662210917,0001111000,4136.26560096,404.737266339,3861.4805412,631.16608346,2.65470373872e-11,3.37347002685e-12,0.818840420773,0.292784597586,0001111000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5467113,5993.73464888,371.466739717,4209.7193804,639.888078843,1.64361923488e-11,2.05126122444e-12,0.783780696715,0.299128704588,0.696611715367,00000,0010,6100.97661163,383.074577197,4320.29683431,671.952129068,1.45431680863e-11,2.15510026181e-12,0.821360848966,0.334297338338,1110000000,6124.31978034,393.625705492,4331.6917883,716.295817735,1.56447152055e-11,2.23246627323e-12,0.836015858678,0.32368390289,0001011000,5993.73464888,371.466739717,4209.7193804,639.888078843,1.64361923488e-11,2.05126122444e-12,0.783780696715,0.299128704588,0001111000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5468295,6145.90713332,360.846965122,6121.65582523,566.914445047,2.23302335089e-11,2.29462172166e-12,0.722216284822,0.223638477373,0.998728541612,00000,1110,6148.8554865,382.514041547,6127.39966353,661.908992681,2.28705943203e-11,3.17721815911e-12,0.658431708006,0.321533120266,1110000111,6141.87250116,373.714236261,6121.19506188,611.744421417,2.28638279214e-11,2.90698268519e-12,0.676065162549,0.286381564839,0001111111,6149.68767653,395.561404799,6119.35894424,599.924519147,2.03004080982e-11,3.8636217839e-12,0.940088197308,0.402242499373,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5471619,9817.87473772,462.9999299,5531.26010977,936.698199855,3.42831130518e-11,3.36460748198e-12,1.00763655354,0.225356009407,0.714623096171,00000,1100,9878.89311313,570.415138433,7859.06864574,2007.34079765,3.39435592328e-11,6.69337945094e-12,0.782078898315,0.459164053265,1110000111,9767.37504249,538.888673419,5098.63556593,993.114009272,3.43704272904e-11,3.67891731572e-12,1.04749984971,0.236186915784,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5473556,6287.52204984,375.555838989,6015.26643442,708.473241222,3.33262194084e-11,3.29045520665e-12,0.696302347018,0.24816941402,0.973182840726,00000,1100,6302.81138001,384.431815262,5440.74028355,1461.25318425,3.46648115003e-11,3.98011253346e-12,0.624884473148,0.289477344573,1110000111,6245.49520622,438.189900138,6089.25199239,727.337944963,3.11596006394e-11,4.89523320826e-12,0.821998081948,0.361086127944,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5474733,6050.19525491,392.057356655,5850.02911209,716.60992973,2.62506531551e-11,2.56793648763e-12,0.718564162079,0.229260170559,0.7,00010,1110,6044.44378779,452.590466918,5850.87465661,888.424675661,2.5678994415e-11,4.12226865257e-12,0.785520007626,0.362675490983,1110000111,6035.77501308,465.488881564,5797.51074794,1037.34888713,2.65568626783e-11,3.44164316819e-12,0.685688362467,0.30474459881,0001111111,6074.22417868,479.864194281,5903.42375242,1053.54150883,2.63339815428e-11,3.94053937267e-12,0.703702699086,0.351668094368,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5475624,7721.97715799,411.648518049,5567.13440029,583.240397225,7.87145415133e-12,1.72251382597e-12,1.83493740022,0.17214064863,0.77712144456,00000,1110,8391.24041253,584.839428879,5463.13074825,605.775058275,6.6179021679e-12,1.76254481793e-12,2.07233365464,0.177614193335,1110000101,7547.02538125,450.269808637,5760.55872913,730.257708274,1.04555367178e-11,2.05093083214e-12,0.874626802767,0.303718210221,0001111101,7519.11750439,596.778144859,5749.29259151,778.355451329,9.90176553356e-12,2.02949657718e-12,1.02141895287,0.296188658546,0001101101,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5475712,7012.28449923,371.199516023,5804.3300402,556.482462827,2.7910039536e-11,2.56247246588e-12,0.952156669839,0.212418299613,0.843100618735,00000,1110,7014.0356489,416.479535673,5713.22906534,570.348389288,2.67071208e-11,3.62735754525e-12,1.07786255284,0.292773763583,1110000111,7057.79041217,399.035957429,5908.14874576,592.984657077,2.79792262701e-11,3.61984150899e-12,0.930302564646,0.287383149311,0001101111,6943.66165151,419.992141028,5912.58737939,634.615826039,2.95186134538e-11,4.18781411338e-12,0.813817186615,0.328088832143,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5477524,5771.08085836,560.026226604,5830.53520795,1247.1938945,2.25344237238e-11,3.7075883197e-12,0.692591421431,0.337559122331,0.7,00010,0100,4701.35790927,470.550777593,8040.08234144,746.210226555,3.58485782088e-11,6.84974514414e-12,0.253564349129,0.156992213589,1110000000,5771.08085836,560.026226604,5830.53520795,1247.1938945,2.25344237238e-11,3.7075883197e-12,0.692591421431,0.337559122331,0001111000,5659.5932191,533.750714699,5687.11424315,1102.23436803,2.29372637678e-11,3.68957297368e-12,0.745212512903,0.334575327451,0001101000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5477805,6277.82585709,367.658808507,4966.21263832,776.693839125,3.43649793316e-11,2.56458033074e-12,0.66195917049,0.202071559825,0.7,00010,1110,6292.97738573,371.32466039,4479.52027399,937.311589945,3.50994981249e-11,3.24042768883e-12,0.652854403903,0.239002388883,1110000111,6375.22780224,569.105673486,5157.38163423,1358.6282971,3.33863600648e-11,4.09372912684e-12,0.700399875612,0.308769486951,0001101111,6113.38098662,484.218286166,5785.84568472,1205.09056493,3.39481739482e-11,4.43065386105e-12,0.639773285752,0.326022933293,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5478466,6168.37149703,369.058871796,6158.85493318,595.335001542,2.32993739284e-11,2.67694597271e-12,0.776384858954,0.252748606019,0.98993835832,00100,1100,6155.24306816,383.893414698,6143.08947628,657.144749762,2.30284322163e-11,3.80715726648e-12,0.813258023375,0.368510418607,1110000111,6184.47916868,391.176253766,6171.6488295,636.71513046,2.34640753876e-11,3.14230250454e-12,0.755167937646,0.296130197519,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5479973,7326.56844952,479.579567008,5254.75846163,625.234281201,1.3270054022e-11,2.30622113188e-12,1.33230233774,0.269181086605,0.700070017505,00000,1100,7530.00232708,1075.58960487,5727.3934835,843.764337453,1.19461980011e-11,2.93853904222e-12,1.52061155524,0.350874000903,1110000111,7302.97526114,492.405773118,5108.53371062,649.34203257,1.43109204367e-11,2.71454051293e-12,1.14657923348,0.348899439128,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5481426,4842.71661551,1117.63355861,4164.38672625,959.636264497,5.61835984884e-12,3.44224579483e-12,0.786223684845,0.328786977715,0.836654998605,11000,1000,4842.71661551,1117.63355861,4164.38672625,959.636264497,5.61835984884e-12,3.44224579483e-12,0.786223684845,0.328786977715,0010000000,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
5511076,6343.22253685,493.836600087,5983.07964022,939.744053336,6.18498145648e-11,8.68163343346e-12,0.753461016319,0.352289961228,0.7,00010,1000,6343.22253685,493.836600087,5983.07964022,939.744053336,6.18498145648e-11,8.68163343346e-12,0.753461016319,0.352289961228,1110000111,6604.33789864,928.383837928,5901.45778008,1427.35839683,5.96982836528e-11,8.30508167553e-12,0.823863027579,0.339554591929,0000000111,6556.32369725,832.857733262,5811.23123132,1514.09956258,6.16261479885e-11,7.08643793657e-12,0.764854127477,0.295502844701,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5513861,6478.62313383,362.199879969,6411.40017075,557.694271497,6.2752282229e-11,9.08734882997e-12,0.800112252382,0.34794902926,0.992318008107,00100,1000,6478.62313383,362.199879969,6411.40017075,557.694271497,6.2752282229e-11,9.08734882997e-12,0.800112252382,0.34794902926,1110000111,3515.36235708,350.043013419,3522.6517632,540.464084738,1.24962407679e-10,1.44544390594e-11,0.631625138022,0.318340959956,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5527172,5813.96175924,403.777518231,5263.45676853,905.933914088,5.09185405686e-11,4.04102074861e-12,0.664610105915,0.222588621016,0.7,00010,1100,5760.34827059,473.674251159,5069.96403259,1259.64094419,5.11376725714e-11,5.35246747443e-12,0.667350966615,0.264042786127,1110000111,5849.39720281,435.693062941,5397.11597491,1089.13475751,5.06762915828e-11,5.60224636995e-12,0.660935449068,0.292926112698,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5529643,6188.35665794,457.872036233,5759.51287611,834.444681665,1.1204385353e-11,1.79334583905e-12,0.746421408347,0.209567815974,0.7,00010,1110,6309.67266714,650.528231405,5314.03103468,1222.54807062,1.11831916853e-11,1.99541331895e-12,0.78315701278,0.274622443637,1110000111,6229.15455198,578.469991737,5734.82270977,1264.97097591,1.1366091131e-11,2.08573573006e-12,0.691796299747,0.311965086927,0001111111,6014.91117767,643.131778611,6204.00625385,1197.39596093,1.10638882945e-11,2.10359789686e-12,0.748907217078,0.303017912196,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5530881,6661.88589074,370.171766539,4377.54536315,629.181890419,3.23364654088e-11,2.37891106299e-12,0.648820209917,0.212742468525,0.650603121251,00000,1100,6629.74951986,374.121283577,4255.82741306,656.912651881,3.26528063599e-11,2.51513959912e-12,0.636106404177,0.227624156711,1110000111,6820.69993305,456.966609681,4733.40496879,837.088691449,3.09376914296e-11,4.3237149728e-12,0.692974100731,0.352562813738,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5534702,9495.71938513,1935.72106141,6532.62073622,1135.3377566,1.56122852766e-11,5.27452905298e-12,1.47164978227,0.577937838637,0.910058185806,00000,1000,9495.71938513,1935.72106141,6532.62073622,1135.3377566,1.56122852766e-11,5.27452905298e-12,1.47164978227,0.577937838637,1110000111,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
5534814,5925.40698403,443.073817701,5980.42482516,792.319681248,1.55421890967e-11,2.49274366135e-12,0.717452717863,0.305014584468,1.00486632374,00000,1000,5925.40698403,443.073817701,5980.42482516,792.319681248,1.55421890967e-11,2.49274366135e-12,0.717452717863,0.305014584468,1110000000,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
5534965,6899.82776291,359.663227081,3790.32288859,640.900666653,3.50481068142e-11,3.73691316808e-12,0.844308452777,0.223641952831,0.7,00010,1000,6899.82776291,359.663227081,3790.32288859,640.900666653,3.50481068142e-11,3.73691316808e-12,0.844308452777,0.223641952831,1110000111,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
5535061,6686.69637446,371.865025304,6641.22841811,568.644901183,4.00704581559e-11,6.35784587846e-12,0.890793096917,0.370625362667,0.986293009717,00000,1000,6686.69637446,371.865025304,6641.22841811,568.644901183,4.00704581559e-11,6.35784587846e-12,0.890793096917,0.370625362667,1110000111,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
5535280,6035.71384178,376.150126668,5713.41341717,697.743059994,1.88471976578e-11,2.68311723315e-12,0.645267166982,0.308116762223,0.913826110531,00000,1000,6035.71384178,376.150126668,5713.41341717,697.743059994,1.88471976578e-11,2.68311723315e-12,0.645267166982,0.308116762223,1110000111,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
5543482,5357.42481736,368.912157296,5037.93255739,593.445864545,1.65601002567e-11,1.95386310534e-12,0.821586373284,0.207477131068,0.961199085877,00000,1110,5350.44908146,393.227550848,5004.36482176,721.779416165,1.6568656241e-11,2.43654728516e-12,0.755433680431,0.282307003498,1110000111,5276.29615238,512.434516627,4350.45671229,927.599749903,1.69427159029e-11,2.26700699253e-12,0.858610203796,0.261192032439,0001111111,5379.99019115,388.38088798,5168.33939585,622.774395306,1.56796597875e-11,2.86462245686e-12,0.858818688174,0.360360872513,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5546761,6326.39018933,386.293006282,4846.74316896,590.268582379,1.69509665295e-11,1.98542035347e-12,1.03160955336,0.198587695243,0.7,00010,1110,6403.68143809,416.977387852,4832.95607942,612.800468009,1.52305511954e-11,2.34834196469e-12,1.25490955557,0.243568565002,1110000111,6367.38231004,439.198634752,4778.70658716,701.898714615,1.7296908776e-11,2.71062717357e-12,0.973202611105,0.298756085419,0001111111,5769.8699051,623.836759687,5553.44245333,1302.88203584,1.91954266831e-11,2.62201008735e-12,0.724708765956,0.285739660204,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5553624,5536.58042399,358.107133034,5346.37868735,616.188134885,2.75200341801e-11,3.3000164852e-12,0.708815025331,0.289847964916,0.864143706939,00000,1100,5495.37838953,361.432867803,5337.46617547,648.354829033,2.71106482091e-11,4.65291507544e-12,0.759535241137,0.402191262181,1110000111,5635.42261795,376.845453488,5365.6795159,755.281229735,2.78312311196e-11,4.1361023662e-12,0.668685691354,0.364251843437,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5553652,5215.17207318,353.087550847,5124.91510641,612.44443974,1.51911106976e-11,2.13047257949e-12,0.62692435737,0.26724526279,0.7,00010,1100,5196.9422954,354.87801391,5078.10997262,681.641978507,1.52733114655e-11,2.48978400062e-12,0.623493828806,0.341081492595,1110000111,5246.39167797,358.313379003,5168.55308443,672.9985148,1.51006115368e-11,2.55951730386e-12,0.630660653827,0.35312939964,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5557368,5329.51425927,352.869652892,5026.10034819,548.187090577,5.72406083062e-11,4.81330720135e-12,0.89580323266,0.216357958898,0.950017271282,00000,1100,5376.2268472,359.065787509,4391.15060478,684.542481382,5.55325763823e-11,6.78894113781e-12,0.997938325965,0.256560930125,1110000111,5308.15546995,354.174022356,5059.75401494,548.617614112,5.87649533245e-11,6.43619963368e-12,0.765207547545,0.279098337622,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5560831,5648.32872183,422.999235202,4814.25756529,615.227724922,1.49566615272e-11,2.19006131567e-12,1.05428438592,0.255077674022,0.725850316771,11000,1100,6651.78227681,1040.62549785,4908.53914365,628.642895587,1.02286252784e-11,2.92870963439e-12,1.75706526164,0.368242179329,1110000111,5585.69053819,427.142549625,4323.23555134,911.652603145,1.75641148137e-11,2.43850523721e-12,0.630204666292,0.301246457272,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
5563300,5237.81195483,354.196205063,5127.27010109,553.651293418,2.5676324392e-11,2.17554419657e-12,0.782817238556,0.19445696174,0.7,00010,1111,5158.9905195,366.713359813,5130.11637458,556.221213136,2.42426467168e-11,2.64261008128e-12,0.913971759563,0.230131783483,1110000111,5267.53392122,385.51242628,5051.98879319,747.026947197,2.58275903022e-11,3.82684073893e-12,0.753033511297,0.337351162411,0001111111,5257.76559735,359.883468035,5137.61619948,846.518496239,2.86456664179e-11,3.77924502135e-12,0.490479488536,0.348827616967,0001111111,5272.86704927,368.77063039,5148.42821241,712.194191296,2.64103584978e-11,3.71248604161e-12,0.692591351686,0.331556609433,0001101111
5563814,5491.71519537,352.317758416,5168.94529397,543.558583769,1.82776752989e-11,2.02831683165e-12,0.895955628072,0.206771129632,0.958558703064,00000,1110,5751.07349198,368.000630873,4828.63615336,583.109605958,1.72420721747e-11,2.3461089009e-12,1.03277091512,0.256091575068,1110000111,5505.26366263,355.472222695,5254.41777222,548.919080533,2.00368972597e-11,3.06572932658e-12,0.663723580898,0.343306979245,0001111111,5406.88191595,355.103049353,5155.89054772,546.779624593,1.88024762071e-11,2.7537347625e-12,0.848726110624,0.293764663192,0001101111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
