##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): Oct. 26; 2015; 3:04 p.m.
## Download Date (Y/M/D): 2016/02/01
##
## Query String: {&quot;sort&quot;:&quot;p&quot;;&quot;kics&quot;:[];&quot;campaign&quot;:[&quot;-2&quot;];&quot;etvlong&quot;:1;&quot;cols&quot;:[&quot;sdepth&quot;;&quot;pdepth&quot;;&quot;glon&quot;;&quot;scdata&quot;;&quot;pteff&quot;;&quot;cteff&quot;;&quot;ra&quot;;&quot;bjd0&quot;;&quot;morph&quot;;&quot;glat&quot;;&quot;kic&quot;;&quot;lcdata&quot;;&quot;dec&quot;;&quot;keff&quot;;&quot;p&quot;;&quot;sep&quot;;&quot;pwidth&quot;;&quot;swidth&quot;;&quot;figs&quot;;&quot;kmag&quot;];&quot;etvshort&quot;:1;&quot;incat1&quot;:1;&quot;kois&quot;:[]}
##
#KIC;period;bjd0;pdepth;sdepth;pwidth;swidth;sep;morph;RA;DEC;GLon;GLat;kmag;Teff;Teff(Pinsonneault);Teff(Casagrande);SC;
7091476;0.8077356;54954.384662;0.1676;0.1533;0.2355;0.1965;0.5029;0.95;281.3239;42.6700;71.8862;19.0621;13.1640;6658.0000;6908.0000;6730.0000;0;
8685306;0.8080821;54954.092069;0.0302;0.0187;0.2491;0.2782;0.5147;0.85;290.3464;44.8175;76.5192;13.8359;11.7950;6971.0000;-1.0000;-1.0000;0;
7107567;0.8125981;55000.300464;0.0062;0.0030;0.0799;0.0763;0.5025;0.50;288.4957;42.6956;73.9590;14.1798;14.2350;6897.0000;-1.0000;-1.0000;0;
10024144;0.8155959;55001.933820;0.0789;-1.0000;0.0933;-1.0000;1.0000;0.74;296.5822;46.9597;80.4605;10.9045;15.5660;6073.0000;-1.0000;-1.0000;0;
10743600;0.8170230;55001.787469;0.1894;0.0517;0.1219;0.1106;0.5056;0.58;296.3835;48.0440;81.3707;11.5343;17.2060;-1.0000;-1.0000;-1.0000;0;
8386048;0.8174223;55000.207690;0.3919;0.2100;0.1871;0.1543;0.5011;0.71;298.2163;44.3237;78.6849;8.6262;16.6460;5863.0000;-1.0000;-1.0000;0;
11255667;0.8189143;54954.269242;0.0156;0.0105;0.2706;0.2325;0.5010;0.88;296.7704;48.9223;82.2853;11.7206;10.9410;6355.0000;6657.0000;6610.0000;0;
6029214;0.8190664;54954.334142;0.0588;0.0387;0.1081;0.1007;0.4999;0.60;287.0756;41.3910;72.2879;14.6201;12.9270;-1.0000;-1.0000;-1.0000;0;
9790965;0.8220677;54953.733954;0.0339;0.0121;0.0820;0.2595;0.5033;0.59;298.9116;46.5866;80.9177;9.3292;13.3880;6309.0000;6538.0000;6498.0000;0;
8848104;0.8248518;54964.625931;0.0289;-1.0000;0.0828;-1.0000;1.0000;0.50;300.9949;45.0789;80.3568;7.3114;12.3720;5447.0000;5748.0000;5704.0000;0;
7950962;0.8269566;54953.819202;0.1907;0.1875;0.1682;0.2072;0.5123;0.92;288.4098;43.7072;74.8881;14.6462;10.6780;6800.0000;7016.0000;6661.0000;1;
7950964;0.8269566;55001.780307;0.4106;0.4024;0.1883;0.2350;0.5140;0.94;288.4107;43.7075;74.8887;14.6458;13.4030;5690.0000;5218.0000;-9999.0000;0;
10454725;0.8317678;54964.748311;0.3261;0.1009;0.2032;0.2104;0.5025;0.64;284.4652;47.6027;77.5836;18.6584;14.2410;6911.0000;7125.0000;6631.0000;0;
5198934;0.8347392;54965.090274;0.0793;0.0693;0.2670;0.2259;0.5026;0.94;295.0661;40.3282;74.0085;8.7221;14.2460;6905.0000;-9999.0000;7048.0000;0;
7766185;0.8354573;54954.554702;0.4005;0.3649;0.1353;0.1004;0.5001;0.73;296.0164;43.4368;77.1186;9.5795;12.1140;5977.0000;6242.0000;6607.0000;0;
8211824;0.8411262;55000.480600;0.0761;0.0781;0.0773;0.0739;0.5040;0.59;281.7446;44.1696;73.4904;19.2776;16.0550;4860.0000;5101.0000;4633.0000;1;
3339563;0.8412315;54965.376860;0.2254;0.1036;0.1430;0.3358;0.5155;0.72;290.7460;38.4431;70.7575;10.8280;14.1760;5367.0000;5628.0000;5438.0000;0;
6464285;0.8436513;54964.946805;0.2964;0.0678;0.1073;0.0999;0.5009;0.55;297.6710;41.8760;76.3382;7.7572;13.8260;5061.0000;5305.0000;5230.0000;0;
6028860;0.8440331;55003.147571;0.0011;0.0012;0.0641;0.0617;0.5014;0.47;286.9206;41.3712;72.2213;14.7190;14.4030;5401.0000;5639.0000;5887.0000;0;
6311681;0.8447864;54967.214653;0.0060;-1.0000;0.1307;-1.0000;1.0000;0.59;298.7115;41.6358;76.5208;6.9650;15.3630;5500.0000;5710.0000;5870.0000;0;
10129482;0.8462906;54965.192407;0.1833;0.0511;0.0752;0.0784;0.4992;0.48;286.8404;47.1733;77.7669;17.0033;15.9940;4558.0000;4814.0000;4590.0000;0;
3104113;0.8467860;54965.284916;0.3662;0.3333;0.1610;0.1943;0.5007;0.85;288.0397;38.2941;69.6895;12.6802;13.4470;5910.0000;6089.0000;6535.0000;0;
6365321;0.8484849;54964.887524;0.0018;-1.0000;0.0669;-1.0000;1.0000;0.44;292.2368;41.7393;74.2830;11.2661;15.3230;5648.0000;5919.0000;6043.0000;1;
8822555;0.8528415;55000.236074;0.2365;0.1401;0.1911;0.2193;0.5094;0.80;293.2931;45.0420;77.6510;12.0511;14.4080;6375.0000;-1.0000;-1.0000;0;
2835289;0.8577619;55000.442959;0.0226;0.0183;0.2371;0.2726;0.5077;0.92;286.8593;38.0275;69.0466;13.4152;13.0090;6228.0000;6426.0000;6298.0000;1;
10257903;0.8585697;54965.028405;0.1036;0.0693;0.0932;0.0921;0.5012;0.59;284.0842;47.3736;77.2633;18.8218;15.4820;5761.0000;6064.0000;5709.0000;0;
5606644;0.8619311;54999.672477;0.0564;0.0305;0.0743;0.0579;0.4996;0.63;287.4298;40.8225;71.8607;14.1476;14.8330;7541.0000;-1.0000;-1.0000;0;
7366145;0.8643608;54964.902956;0.0231;0.0179;0.2178;0.3001;0.5103;0.90;292.8334;42.9315;75.5718;11.4039;13.7840;6428.0000;6692.0000;6818.0000;0;
12109845;0.8659588;55000.558223;0.2506;0.1260;0.0859;0.0810;0.5013;0.51;290.9192;50.6964;82.2324;15.8907;16.4400;4371.0000;-1.0000;-1.0000;0;
8904448;0.8659827;54965.055247;0.2471;0.1199;0.1293;0.2476;0.5140;0.74;297.8815;45.1264;79.2723;9.2295;13.8790;7820.0000;-9999.0000;-9999.0000;0;
5560831;0.8677210;54999.871366;0.1184;0.0313;0.1141;0.0760;0.5017;0.60;298.4946;40.7316;75.6520;6.6486;16.0900;-1.0000;-1.0000;-1.0000;0;
4929299;0.8687195;54965.083909;0.0002;-1.0000;0.0734;-1.0000;1.0000;0.51;293.3510;40.0597;73.1476;9.7548;14.7740;5531.0000;-1.0000;-1.0000;0;
2577756;0.8703335;54964.662821;0.1013;-1.0000;0.1367;-1.0000;1.0000;0.63;291.8620;37.8299;70.5983;9.7687;15.5140;5630.0000;5935.0000;5712.0000;0;
9480977;0.8710309;54954.427893;0.0031;0.0026;0.2670;0.2365;0.4892;0.94;297.5310;46.0176;79.9391;9.8792;12.2990;7289.0000;-9999.0000;7404.0000;0;
9346655;0.8716212;54965.122004;0.0936;-1.0000;0.0600;-1.0000;1.0000;0.47;293.5396;45.8739;78.4915;12.2675;14.2990;4183.0000;4313.0000;-9999.0000;0;
9394601;0.8768264;54955.415456;0.1526;0.0279;0.1336;0.1439;0.4580;0.59;287.1531;45.9838;76.7005;16.3570;12.2900;6118.0000;6366.0000;6063.0000;0;
8314879;0.8777596;54999.845981;0.3415;0.2103;0.1398;0.1349;0.5007;0.62;296.8903;44.2792;78.1747;9.4315;15.6150;8904.0000;-1.0000;-1.0000;0;
9840412;0.8784558;54954.556807;0.1891;0.1644;0.1393;0.1637;0.5013;0.79;295.5437;46.6196;79.8144;11.3728;12.8430;6507.0000;6764.0000;6591.0000;0;
8523194;0.8785327;54954.223740;0.0574;0.0521;0.2582;0.2265;0.5084;0.94;300.3180;44.5351;79.6368;7.4392;11.9520;7314.0000;-9999.0000;7057.0000;0;
8696327;0.8792289;55000.020604;0.4087;0.2567;0.1880;0.1678;0.5020;0.75;294.5113;44.8067;77.8353;11.1755;14.5880;6720.0000;-1.0000;-1.0000;0;
11338865;0.8803849;54954.092011;0.0137;0.0085;0.2972;0.2359;0.4961;0.87;285.3125;49.1146;79.2864;18.6510;13.2750;8658.0000;-9999.0000;-9999.0000;0;
8800998;0.8828148;54965.514052;0.0171;0.0106;0.3158;0.2376;0.5055;0.86;283.2749;45.0839;74.7900;18.5630;13.7210;8616.0000;-9999.0000;-9999.0000;0;
5474733;0.8837752;55066.460374;0.0001;-1.0000;0.0990;-1.0000;1.0000;0.54;298.3949;40.6289;75.5244;6.6620;14.0630;5700.0000;5993.0000;6247.0000;0;
7777443;0.8851249;54954.257271;0.3830;0.1366;0.1605;0.0887;0.5009;0.63;298.8540;43.4350;78.1399;7.7834;11.9140;8224.0000;-9999.0000;-9999.0000;1;
7630690;0.8865633;54954.581174;0.0016;0.0015;0.2301;0.3261;0.4609;0.97;297.9232;43.2563;77.6418;8.2803;11.2430;8996.0000;-9999.0000;-9999.0000;0;
11295347;0.8884399;54954.538010;0.0185;0.0187;0.2346;0.2791;0.5065;0.97;290.9891;49.0728;80.7100;15.1929;11.7290;7620.0000;-9999.0000;-9999.0000;0;
3114667;0.8885831;54999.753222;0.3758;0.3156;0.0796;0.0759;0.4999;0.52;290.9972;38.2826;70.6997;10.5802;17.3750;-1.0000;-1.0000;-1.0000;0;
5386810;0.8888907;54954.086668;0.0006;-1.0000;0.1839;-1.0000;1.0000;0.96;297.9218;40.5194;75.2471;6.9176;12.6800;7395.0000;-9999.0000;7185.0000;0;
2851100;0.8901084;54965.364973;0.0007;-1.0000;0.0522;-1.0000;1.0000;0.46;291.1707;38.0086;70.5117;10.3362;15.7230;4600.0000;4696.0000;4650.0000;0;
10815379;0.8905202;55002.316811;0.0802;0.0293;0.2560;0.2379;0.5547;0.79;298.0926;48.1045;81.9810;10.5601;11.2450;6069.0000;6359.0000;6205.0000;1;
7296094;0.8907493;55000.509656;0.0676;-1.0000;0.0770;-1.0000;1.0000;0.48;295.7881;42.8464;76.5119;9.4446;18.5900;-1.0000;-1.0000;-1.0000;0;
3458919;0.8920610;54964.815308;0.0783;0.0586;0.0895;0.0803;0.5005;0.54;295.1403;38.5975;72.4989;7.8463;13.8150;5063.0000;5551.0000;-9999.0000;0;
7501230;0.8927503;54954.447274;0.3345;0.2582;0.1076;0.1539;0.4993;0.75;281.3623;43.1530;72.3777;19.1982;12.4470;6977.0000;7244.0000;7177.0000;0;
9392682;0.8929178;54954.624705;0.1771;0.1592;0.1122;0.1606;0.4991;0.80;286.0571;45.9494;76.3693;17.0504;11.4980;7195.0000;-9999.0000;6403.0000;0;
3659940;0.8962698;54965.564596;0.0828;-1.0000;0.0693;-1.0000;1.0000;0.55;295.0046;38.7755;72.6056;8.0244;15.2610;5344.0000;5548.0000;5486.0000;0;
8240861;0.8984997;55000.000664;0.4122;0.4214;0.1231;0.1224;0.4998;0.62;294.4713;44.1234;77.2037;10.8868;15.2820;6088.0000;-1.0000;-1.0000;0;
4739791;0.8989211;54999.890185;0.1614;0.0674;0.1228;0.1165;0.4996;0.59;289.7104;39.8180;71.6651;12.1487;14.7030;7538.0000;-1.0000;-1.0000;0;
7811211;0.9024056;54964.823839;0.0050;-1.0000;0.0805;-1.0000;1.0000;0.49;287.5706;43.5317;74.4712;15.1335;14.5960;5549.0000;5834.0000;5754.0000;0;
7812455;0.9035823;54964.877627;0.0012;0.0011;0.0692;0.0702;0.4999;0.50;288.1708;43.5012;74.6213;14.7220;14.8110;6253.0000;6466.0000;6316.0000;0;
7258889;0.9039046;54965.003774;0.3919;0.1171;0.1292;0.1223;0.5009;0.59;282.7763;42.8111;72.4135;18.1093;13.6730;6203.0000;6432.0000;6312.0000;0;
8687088;0.9050307;54965.215702;0.0000;-1.0000;0.0836;-1.0000;1.0000;0.51;291.0029;44.8995;76.7971;13.4482;11.0750;-1.0000;-1.0000;-1.0000;0;
5952403;0.9056778;54965.197892;0.0032;-1.0000;0.0888;-1.0000;1.0000;0.53;289.2874;41.2648;72.8685;13.0527;6.9660;-1.0000;-1.0000;-1.0000;1;
2162283;0.9063779;54954.341553;0.0107;0.0107;0.2580;0.2549;0.5015;1.00;291.8918;37.5568;70.3620;9.6241;9.5510;6683.0000;6937.0000;7176.0000;1;
10735519;0.9070641;54954.052963;0.0019;-1.0000;0.1177;-1.0000;1.0000;0.56;293.5574;48.0417;80.4900;13.2164;11.7800;4881.0000;5002.0000;5028.0000;0;
6045264;0.9093104;54965.634157;0.3601;0.3517;0.1250;0.1225;0.5011;0.61;292.6973;41.3347;74.0718;10.7767;13.4370;6074.0000;6346.0000;6211.0000;0;
7584739;0.9115578;54954.431499;0.4165;0.2537;0.1636;0.1565;0.5076;0.72;282.2911;43.2839;72.7508;18.6060;13.3800;6772.0000;6905.0000;6427.0000;0;
9020426;0.9133929;54965.445795;0.4127;0.3977;0.1094;0.1070;0.4999;0.59;291.2793;45.3068;77.2614;13.4443;14.5500;5732.0000;6010.0000;5948.0000;0;
6516874;0.9163269;55001.920115;0.0887;0.0997;0.0952;0.0981;0.5007;0.61;290.0969;41.9707;73.7871;12.8019;15.8960;5787.0000;-1.0000;-1.0000;0;
9083523;0.9184208;54954.484907;0.4477;0.1553;0.1852;0.2147;0.5017;0.65;289.7392;45.4583;76.9386;14.4907;12.7090;-1.0000;-1.0000;-1.0000;0;
3954798;0.9184800;54953.841706;0.7447;0.1853;0.1308;0.1092;0.5019;0.58;291.6514;39.0381;71.6190;10.4594;13.6080;6140.0000;6250.0000;4845.0000;1;
10979669;0.9257680;54954.500842;0.0647;0.0392;0.2370;0.2591;0.5326;0.83;293.7681;48.4211;80.9033;13.2572;12.3330;6697.0000;7017.0000;6825.0000;0;
7977261;0.9258122;54954.341041;0.0707;0.0554;0.2349;0.2586;0.4974;0.91;297.2973;43.7771;77.8743;8.9317;13.1460;6146.0000;6361.0000;6327.0000;0;
8087799;0.9262976;54999.919751;0.0507;0.0350;0.0908;0.1219;0.4998;0.73;288.0692;43.9051;74.9740;14.9507;14.1690;7869.0000;-1.0000;-1.0000;0;
12400729;0.9317259;54965.480846;0.0805;-1.0000;0.0666;-1.0000;1.0000;0.52;287.4136;51.2101;81.8524;18.1285;15.2270;4949.0000;5163.0000;4857.0000;0;
6370665;0.9323156;54965.405285;0.1469;0.1345;0.2547;0.2000;0.4995;0.96;293.8957;41.7601;74.8726;10.1723;13.9990;7386.0000;-9999.0000;7297.0000;0;
5636642;0.9335000;54999.628184;0.0116;0.0108;0.0618;0.0625;0.5011;0.47;296.3308;40.8963;74.9782;8.1526;16.4280;5528.0000;-1.0000;-1.0000;0;
10407221;0.9337397;55011.200039;0.0005;-1.0000;0.2025;-1.0000;1.0000;0.61;292.8445;47.5504;79.8209;13.4329;15.6470;4427.0000;4662.0000;4515.0000;0;
10363300;0.9349261;54965.177722;0.1354;0.0505;0.1049;0.0991;0.5010;0.56;299.6345;47.4773;81.9490;9.3496;14.6810;5700.0000;5841.0000;5694.0000;0;
10599397;0.9374067;54964.910816;0.0053;-1.0000;0.0864;-1.0000;1.0000;0.51;291.6370;47.8323;79.7263;14.2883;14.5460;5278.0000;-1.0000;-1.0000;0;
5621294;0.9389049;54954.510518;0.3647;0.0695;0.1493;0.1392;0.5019;0.60;292.2193;40.8933;73.5056;10.9002;13.6130;8425.0000;-9999.0000;7387.0000;0;
3662635;0.9393755;54965.012755;0.1077;0.0905;0.0896;0.0851;0.4996;0.57;295.5693;38.7261;72.7752;7.6143;14.9040;5589.0000;5897.0000;5506.0000;1;
6778050;0.9458280;54965.564982;0.2832;0.2376;0.0924;0.0935;0.5003;0.55;292.0221;42.2901;74.7145;11.6534;14.5140;5091.0000;5230.0000;5362.0000;0;
3124420;0.9489508;55000.571511;0.2476;0.1065;0.1328;0.1300;0.5046;0.60;293.2454;38.2722;71.5020;9.0025;18.2410;-1.0000;-1.0000;-1.0000;0;
8608310;0.9503824;54964.955191;0.2583;0.2514;0.1377;0.1374;0.5004;0.65;284.0671;44.7487;74.6656;17.9203;14.2710;6257.0000;6424.0000;6281.0000;0;
4358206;0.9511619;54964.920938;0.0767;-1.0000;0.0767;-1.0000;1.0000;0.57;289.6632;39.4176;71.2792;12.0101;14.0380;-1.0000;-1.0000;-1.0000;0;
10794405;0.9523775;54965.335643;0.0022;0.0021;0.1269;0.1259;0.4998;0.63;290.6886;48.1992;79.8000;15.0176;14.7130;5479.0000;5650.0000;6011.0000;0;
10858720;0.9523776;54954.858926;0.4789;0.4599;0.1263;0.1265;0.5000;0.63;290.6963;48.2030;79.8058;15.0145;10.9710;-1.0000;-1.0000;-1.0000;1;
7881722;0.9532893;54954.118369;0.0147;0.0056;0.2966;0.2259;0.5037;-1.00;288.2734;43.6977;74.8382;14.7327;13.5850;7762.0000;-9999.0000;7064.0000;0;
9596187;0.9533167;54964.687540;0.0020;-1.0000;0.0680;-1.0000;1.0000;0.48;294.9912;46.2236;79.2765;11.5276;14.5380;5929.0000;6209.0000;6157.0000;0;
5269407;0.9588711;54965.645124;0.2266;0.0445;0.0961;0.0936;0.5002;0.53;290.0908;40.4618;72.3876;12.1619;14.1640;5307.0000;5551.0000;5577.0000;0;
4729553;0.9612926;54954.462794;0.3280;0.1719;0.1337;0.1338;0.5006;0.61;285.7275;39.8413;70.3974;14.9480;12.2210;6091.0000;6293.0000;6417.0000;0;
7681230;0.9625910;54965.419533;0.0009;-1.0000;0.0557;-1.0000;1.0000;0.45;291.3642;43.3859;75.5070;12.5662;14.8430;6029.0000;-1.0000;-1.0000;0;
5471619;0.9628354;54965.198253;0.4395;0.1149;0.1499;0.1293;0.5001;0.60;297.7036;40.6425;75.2712;7.1227;12.3700;7844.0000;-9999.0000;6835.0000;0;
9788457;0.9633378;54965.186856;0.5846;0.1453;0.1501;0.1163;0.5002;0.60;298.1987;46.5299;80.6216;9.7270;13.0050;7939.0000;-9999.0000;7022.0000;0;
4350454;0.9656582;54964.942703;0.1509;0.0750;0.2317;0.2409;0.5191;0.80;287.0525;39.4879;70.4825;13.8718;13.6240;5907.0000;6166.0000;6103.0000;0;
2854948;0.9743044;55002.410212;0.0332;-1.0000;0.0709;-1.0000;1.0000;0.50;291.9842;38.0884;70.8764;9.7997;15.7830;5466.0000;-1.0000;-1.0000;0;
10991989;0.9744780;54954.647910;0.0088;0.0050;0.0948;0.0882;0.4992;0.54;298.5271;48.4186;82.4035;10.4612;10.2820;5021.0000;5135.0000;5173.0000;1;
3957477;0.9790522;54954.934438;0.0550;0.0386;0.1033;0.0998;0.5001;0.58;292.3439;39.0693;71.8934;9.9933;12.4770;5395.0000;5561.0000;5674.0000;0;
9220600;0.9791626;54954.447384;0.0649;0.0293;0.0770;0.2530;0.5031;0.64;292.7854;45.6302;78.0293;12.6315;12.2640;7055.0000;-9999.0000;7114.0000;0;
9574614;0.9820854;54965.685069;0.0050;-1.0000;0.0584;-1.0000;1.0000;0.40;284.9671;46.2763;76.4015;17.8731;15.9330;5276.0000;5541.0000;5636.0000;0;
9365025;0.9843043;54954.462569;0.0053;0.0044;0.2552;0.2484;0.4918;0.94;299.3679;45.8840;80.4627;8.7037;11.9020;8012.0000;-9999.0000;-9999.0000;0;
6187341;0.9845990;54964.886410;0.0010;-1.0000;0.0479;-1.0000;1.0000;0.42;285.2562;41.5956;71.9332;15.9550;15.9860;4798.0000;-1.0000;-1.0000;0;
11358392;0.9849768;54954.564943;0.0064;-1.0000;0.0653;-1.0000;1.0000;0.44;295.6277;49.1782;82.1615;12.5027;13.5480;6195.0000;6437.0000;6625.0000;0;
5642620;0.9867910;54965.065125;0.0002;-1.0000;0.0583;-1.0000;1.0000;0.42;297.5909;40.8150;75.3791;7.2826;15.3980;4442.0000;-1.0000;-1.0000;0;
4999357;0.9901294;54953.890960;0.1808;0.1698;0.1340;0.1735;0.5005;0.84;288.0530;40.1330;71.4114;13.4337;12.0120;6662.0000;6902.0000;6660.0000;0;
3122985;0.9934885;54965.600017;0.0235;-1.0000;0.0747;-1.0000;1.0000;0.47;292.9189;38.2067;71.3233;9.1997;14.7010;5592.0000;5868.0000;5775.0000;0;
3113266;0.9958613;54964.847534;0.0045;0.0050;0.0444;0.0445;0.4991;0.39;290.6394;38.2846;70.5752;10.8331;15.5770;5077.0000;5346.0000;5388.0000;0;
6262882;0.9965008;54965.111503;0.0194;0.0076;0.2680;0.2495;0.5044;0.79;282.6457;41.6087;71.1953;17.7748;13.9790;8317.0000;-9999.0000;-9999.0000;0;
3965242;0.9967236;54964.911763;0.0322;-1.0000;0.0470;-1.0000;1.0000;0.53;294.3213;39.0389;72.5851;8.6175;14.0600;5183.0000;5383.0000;5023.0000;0;
3834322;0.9968580;54964.575359;0.0002;-1.0000;0.0510;-1.0000;1.0000;0.43;286.0499;38.9602;69.6625;14.3711;15.3970;4627.0000;4739.0000;4725.0000;0;
8758161;0.9982176;54953.832607;0.0862;-1.0000;0.1327;-1.0000;1.0000;0.58;293.6205;44.9673;77.6887;11.8107;12.4570;6729.0000;6975.0000;6151.0000;1;
12255382;0.9993228;54964.628561;0.0000;-1.0000;0.0866;-1.0000;1.0000;0.54;289.7467;50.9937;82.2137;16.6883;10.4370;5352.0000;5547.0000;5286.0000;0;
11097678;0.9997156;54954.857024;0.1885;0.1611;0.2626;0.1546;0.5016;0.90;297.6194;48.6935;82.3512;11.1199;13.2200;6493.0000;6649.0000;-9999.0000;0;
8669092;1.0008312;54954.288860;0.0032;-1.0000;0.0506;-1.0000;1.0000;0.50;281.8931;44.8275;74.1852;19.3966;12.7330;6028.0000;6341.0000;6123.0000;1;
5955731;1.0038296;54954.553889;0.0203;0.0206;0.2626;0.2339;0.4800;0.99;290.3092;41.2249;73.1655;12.3400;12.9930;-1.0000;-1.0000;-1.0000;0;
12356746;1.0049085;54954.369600;0.0407;0.0337;0.0819;0.0818;0.5011;0.53;291.2769;51.1357;82.7449;15.8607;13.5320;5882.0000;6174.0000;5974.0000;0;
10014536;1.0093970;55009.909088;0.0002;-1.0000;0.2310;-1.0000;1.0000;0.98;293.0521;46.9335;79.3135;13.0373;10.9500;-1.0000;-1.0000;-1.0000;0;
10063044;1.0096716;54965.595585;0.1655;0.0446;0.1236;0.1146;0.4996;0.59;286.2908;47.0762;77.5281;17.3150;13.9180;7420.0000;-9999.0000;6756.0000;0;
8565912;1.0121736;55000.334268;0.3238;0.0845;0.1376;0.1406;0.5002;0.59;294.1094;44.6911;77.5974;11.3765;14.7120;6771.0000;-1.0000;-1.0000;0;
8294484;1.0127395;54999.839320;0.1282;-1.0000;0.1187;-1.0000;1.0000;0.58;289.9403;44.2257;75.8409;13.8528;14.7130;6253.0000;-1.0000;-1.0000;0;
10189523;1.0139159;54965.418559;0.0394;-1.0000;0.0548;-1.0000;1.0000;0.48;283.0120;47.2386;76.8704;19.4614;15.8560;5002.0000;5221.0000;5279.0000;0;
3431321;1.0150487;54954.417815;0.0092;0.0039;0.2489;0.2647;0.5115;0.79;287.7745;38.5040;69.7965;12.9565;11.1970;9589.0000;-9999.0000;-9999.0000;0;
12599700;1.0177858;54965.259157;0.0371;-1.0000;0.0494;-1.0000;1.0000;0.45;288.8850;51.6043;82.5904;17.4186;15.7840;3887.0000;-9999.0000;-9999.0000;0;
8913061;1.0199706;54954.108073;0.3223;0.2379;0.1766;0.1723;0.4996;0.76;300.2923;45.1513;80.1598;7.7728;12.5510;5414.0000;5641.0000;5990.0000;0;
9832545;1.0207497;55000.093984;0.4291;0.1277;0.1352;0.1386;0.5002;0.59;292.4578;46.6575;78.8765;13.2835;15.1780;7903.0000;-1.0000;-1.0000;0;
8647309;1.0220371;55000.112942;0.1199;-1.0000;0.1346;-1.0000;1.0000;0.65;298.8439;44.7489;79.2832;8.4508;16.6330;-1.0000;-1.0000;-1.0000;0;
12016304;1.0240520;54965.652399;0.0554;0.0466;0.2290;0.2759;0.5016;0.92;293.5267;50.4272;82.6921;14.2724;13.7180;6491.0000;6682.0000;6853.0000;0;
9474485;1.0251632;54965.292272;0.3763;0.3569;0.0780;0.0802;0.4998;0.53;295.4645;46.0170;79.2444;11.1412;14.8840;4469.0000;4700.0000;4601.0000;0;
5534702;1.0254659;54965.634507;0.1623;0.1111;0.1052;0.0953;0.5007;0.59;292.1834;40.7072;73.3238;10.8412;13.8210;6838.0000;7130.0000;6525.0000;0;
4679687;1.0279026;55000.391764;0.0025;-1.0000;0.0592;-1.0000;1.0000;0.44;297.5802;39.7027;74.4032;6.7358;15.3200;5225.0000;-1.0000;-1.0000;0;
10676927;1.0311005;54999.931305;0.1658;-1.0000;0.1047;-1.0000;1.0000;0.56;296.1496;47.9378;81.2002;11.6229;17.0220;5451.0000;-1.0000;-1.0000;0;
6191574;1.0345298;54964.878585;0.0668;-1.0000;0.0521;-1.0000;1.0000;0.50;287.1770;41.5331;72.4539;14.6070;14.3530;4208.0000;4366.0000;4421.0000;0;
10264202;1.0351478;54965.550176;0.1008;0.0705;0.0744;0.0713;0.5002;0.50;287.4236;47.3733;78.1154;16.7111;15.7770;5207.0000;5486.0000;5246.0000;0;
4649324;1.0356908;54965.226634;0.0702;0.0282;0.0831;0.2905;0.5003;0.63;290.1078;39.7055;71.6954;11.8245;14.7530;6098.0000;6370.0000;6561.0000;0;
11968513;1.0365914;55185.882996;0.0836;-1.0000;0.0790;-1.0000;1.0000;0.49;294.3616;50.3053;82.8181;13.7399;14.4410;5337.0000;-1.0000;-1.0000;0;
6047498;1.0374450;54964.601927;0.0007;-1.0000;0.0490;-1.0000;1.0000;0.42;293.3856;41.3498;74.3241;10.3231;15.3480;5359.0000;5597.0000;5414.0000;1;
5078879;1.0393706;55003.081021;0.0007;0.0006;0.0481;0.0468;0.4989;0.42;284.1151;40.2436;70.2912;16.2422;13.0280;6160.0000;6452.0000;6453.0000;0;
4551328;1.0441159;54965.084253;0.0018;-1.0000;0.0709;-1.0000;1.0000;0.50;288.6536;39.6643;71.1702;12.8199;15.6360;5182.0000;5311.0000;5877.0000;0;
9345838;1.0458736;54954.532063;0.2363;0.1388;0.1373;0.1503;0.5061;0.75;293.2210;45.8439;78.3631;12.4529;12.3780;6761.0000;7025.0000;6685.0000;0;
3848919;1.0472603;54964.765586;0.3792;0.3418;0.0986;0.0987;0.4999;0.57;291.0563;38.9744;71.3517;10.8452;13.9010;5226.0000;5492.0000;5303.0000;0;
5876360;1.0508445;54999.817075;0.0463;0.0523;0.0583;0.0483;0.4995;0.53;291.8200;41.1125;73.5688;11.2676;17.1720;-1.0000;-1.0000;-1.0000;0;
9419603;1.0524172;54964.960981;0.0725;0.0411;0.1293;0.4013;0.5106;0.77;297.4628;45.9678;79.8716;9.8965;15.3110;5652.0000;5951.0000;5855.0000;0;
11455795;1.0573353;54964.791642;0.0463;-1.0000;0.0685;-1.0000;1.0000;0.47;292.1842;49.3100;81.2681;14.5803;15.4140;4477.0000;4663.0000;4891.0000;0;
8552540;1.0619343;54954.105667;0.3952;0.2392;0.1081;0.1098;0.5001;0.57;288.8904;44.6170;75.8925;14.6971;10.2920;5749.0000;5938.0000;5909.0000;1;
4647652;1.0648240;54953.946994;0.1077;0.0482;0.1301;0.2940;0.5017;0.68;289.6393;39.7750;71.6014;12.1797;11.8110;6265.0000;6510.0000;6618.0000;0;
3749508;1.0657337;54954.377220;0.0047;-1.0000;0.0577;-1.0000;1.0000;0.52;292.1059;38.8362;71.5973;10.0529;13.1510;5961.0000;6238.0000;6219.0000;0;
